seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l1'}",0.5335,0.9092878000228666,1.8281251000007614,950.60546875,917.22265625,0.0,0.0,0.0,0.4861845972957084,0.9516685845799769,0.643579766536965,0.802675585284281,0.29304029304029305,0.4293381037567084
2,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'elasticnet'}",0.583,0.9327912000007927,1.8172268999624066,950.7734375,917.16796875,1.0,0.019230769230769232,0.03773584905660377,0.5250171350239891,0.8814729574223246,0.6580756013745704,0.7364485981308411,0.4810744810744811,0.5819793205317577
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l2'}",0.4845,0.8772000999888405,1.8100093000102788,950.75,917.1796875,0.0,0.0,0.0,0.457235072619688,0.9781357882623706,0.6231671554252199,0.8439716312056738,0.1452991452991453,0.24791666666666667
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.4345,0.9203540000016801,0.9422615000512451,951.4140625,951.41015625,0.0,0.0,0.0,0.4345,1.0,0.6057859881491809,0.0,0.0,0.0
2,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'elasticnet'}",0.448,0.9336726000183262,1.826964300009422,951.359375,917.4375,0.0,0.0,0.0,0.44032503809040124,0.997698504027618,0.6109936575052854,0.9354838709677419,0.03540903540903541,0.06823529411764706
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.637,86.51983170001768,1.100508900010027,947.5078125,605.875,0.591304347826087,0.21794871794871795,0.3185011709601874,0.5846808510638298,0.7905638665132336,0.6722113502935421,0.7309859154929578,0.6336996336996337,0.6788750817527796
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.629,90.52384450001409,1.0879434999660589,616.4375,594.07421875,0.5431034482758621,0.20192307692307693,0.29439252336448596,0.5805647840531561,0.8043728423475259,0.6743849493487699,0.7294117647058823,0.6056166056166056,0.6617745163442295
2,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.629,90.57865500001935,1.0915928999893367,621.234375,594.21484375,0.5431034482758621,0.20192307692307693,0.29439252336448596,0.5805647840531561,0.8043728423475259,0.6743849493487699,0.7294117647058823,0.6056166056166056,0.6617745163442295
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.645,171.8500923999818,1.2746654999791645,797.38671875,778.2421875,0.5833333333333334,0.1794871794871795,0.27450980392156865,0.5904121110176619,0.807825086306099,0.6822157434402333,0.7440559440559441,0.6495726495726496,0.6936114732724902
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.626,179.4924795999541,1.2515656999894418,814.05078125,779.97265625,0.5619047619047619,0.1891025641025641,0.2829736211031175,0.5784641068447413,0.7974683544303798,0.6705370101596516,0.7173601147776184,0.6105006105006106,0.6596306068601583
2,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.626,179.63103729998693,1.2547556000063196,817.375,784.38671875,0.5619047619047619,0.1891025641025641,0.2829736211031175,0.5784641068447413,0.7974683544303798,0.6705370101596516,0.7173601147776184,0.6105006105006106,0.6596306068601583
