seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_bug,recall_class_bug,f1_class_bug,precision_class_docs,recall_class_docs,f1_class_docs,precision_class_feature,recall_class_feature,f1_class_feature,precision_class_question,recall_class_question,f1_class_question,precision_class_won't fix,recall_class_won't fix,f1_class_won't fix
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'linear'}",0.3582887700534759,0.2160427807486631,0.9870348999975249,1.8120874000014737,376.05859375,375.41015625,0.27586206896551724,0.25806451612903225,0.26666666666666666,0.6428571428571429,0.3333333333333333,0.43902439024390244,0.2,0.1,0.13333333333333333,0.7421875,0.7851239669421488,0.7630522088353414,0.23809523809523808,0.24390243902439024,0.24096385542168675
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'rbf'}",0.42780748663101603,0.18823529411764706,0.9968273999984376,1.8416326000005938,376.12890625,375.38671875,0.25,0.0967741935483871,0.13953488372093023,0.6666666666666666,0.14814814814814814,0.24242424242424243,0.0,0.0,0.0,0.7248322147651006,0.8925619834710744,0.8,0.09090909090909091,0.024390243902439025,0.038461538461538464
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'sigmoid'}",0.27807486631016043,0.25026737967914436,0.9947796000051312,1.8173091000062414,376.02734375,375.53515625,0.2571428571428571,0.2903225806451613,0.2727272727272727,0.43478260869565216,0.37037037037037035,0.4,0.14285714285714285,0.1,0.11764705882352941,0.7155963302752294,0.6446280991735537,0.6782608695652174,0.22916666666666666,0.2682926829268293,0.24719101123595505
2,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 0.01},0.37967914438502676,0.20106951871657755,1.819131100026425,1.8196107000112534,375.90625,375.91015625,0.25,0.16129032258064516,0.19607843137254902,0.5263157894736842,0.37037037037037035,0.43478260869565216,0.0,0.0,0.0,0.7611940298507462,0.8429752066115702,0.8,0.09523809523809523,0.04878048780487805,0.06451612903225806
2,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 0.1},0.39037433155080214,0.19358288770053475,1.800820400007069,1.7868669000454247,375.91015625,375.58984375,0.2777777777777778,0.16129032258064516,0.20408163265306123,0.5882352941176471,0.37037037037037035,0.45454545454545453,0.0,0.0,0.0,0.75,0.8429752066115702,0.7937743190661478,0.1111111111111111,0.04878048780487805,0.06779661016949153
2,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 1.0},0.44385026737967914,0.17005347593582887,1.8168739999528043,1.7863047000137158,375.6484375,375.64453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204968944099379,0.9586776859504132,0.8226950354609929,0.0,0.0,0.0
2,TfidfVectorizer,LogisticRegression,"{'estimator__C': 0.1, 'estimator__penalty': 'l2'}",0.46524064171123,0.18716577540106952,1.829537200042978,1.8030582999926992,376.23828125,375.82421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,1.0,0.7857142857142857,0.0,0.0,0.0
2,TfidfVectorizer,LogisticRegression,"{'estimator__C': 1, 'estimator__penalty': 'l2'}",0.45454545454545453,0.17326203208556148,1.878462099994067,1.792496400012169,376.0390625,376.0390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9834710743801653,0.8178694158075601,0.0,0.0,0.0
2,TfidfVectorizer,LogisticRegression,"{'estimator__C': 10, 'estimator__penalty': 'l2'}",0.41711229946524064,0.18823529411764706,1.8929362000199035,1.7931806999840774,376.0546875,375.83203125,0.3076923076923077,0.12903225806451613,0.18181818181818182,0.5714285714285714,0.14814814814814814,0.23529411764705882,0.0,0.0,0.0,0.7328767123287672,0.8842975206611571,0.8014981273408239,0.08333333333333333,0.024390243902439025,0.03773584905660377
2,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'ball_tree'}",0.40106951871657753,0.20748663101604278,1.817080700013321,1.8204160999739543,375.94140625,377.20703125,0.2631578947368421,0.16129032258064516,0.2,0.4444444444444444,0.2962962962962963,0.35555555555555557,0.0,0.0,0.0,0.7368421052631579,0.8099173553719008,0.7716535433070866,0.13636363636363635,0.07317073170731707,0.09523809523809523
2,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'kd_tree'}",0.40106951871657753,0.20748663101604278,1.819039200025145,1.7940432999748737,376.015625,377.3359375,0.2631578947368421,0.16129032258064516,0.2,0.4444444444444444,0.2962962962962963,0.35555555555555557,0.0,0.0,0.0,0.7368421052631579,0.8099173553719008,0.7716535433070866,0.13636363636363635,0.07317073170731707,0.09523809523809523
