seed,vectorizer,model,params,accuracy,hamming_loss,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_cs.AI,recall_class_cs.AI,f1_class_cs.AI,precision_class_cs.CL,recall_class_cs.CL,f1_class_cs.CL,precision_class_cs.LG,recall_class_cs.LG,f1_class_cs.LG,precision_class_math.OC,recall_class_math.OC,f1_class_math.OC,precision_class_stat.ML,recall_class_stat.ML,f1_class_stat.ML
2,TfidfVectorizer,SVC,"{'estimator__C': 0.1, 'estimator__kernel': 'rbf'}",0.160347551342812,0.2287519747235387,19.45556729999953,2.4964949000059278,1150.68359375,938.484375,0.0,0.0,0.0,0.9754098360655737,0.29528535980148884,0.4533333333333333,0.8308270676691729,0.6768759571209801,0.7459915611814346,1.0,0.046511627906976744,0.08888888888888889,0.0,0.0,0.0
2,TfidfVectorizer,SVC,"{'estimator__C': 0.1, 'estimator__kernel': 'sigmoid'}",0.27488151658767773,0.19352290679304898,14.63026230000105,1.7355785000036121,1132.94921875,925.96875,0.8571428571428571,0.017857142857142856,0.03498542274052478,0.9612403100775194,0.6153846153846154,0.7503782148260212,0.8273504273504273,0.7411944869831547,0.7819063004846527,0.8809523809523809,0.34418604651162793,0.49498327759197325,0.9230769230769231,0.03761755485893417,0.07228915662650602
2,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'linear'}",0.41390205371248023,0.16398104265402844,13.356228600001486,1.5068077000032645,1138.64453125,926.12890625,0.6257668711656442,0.30357142857142855,0.4088176352705411,0.925414364640884,0.8312655086848635,0.8758169934640523,0.7792792792792793,0.7947932618683001,0.7869598180439727,0.8452380952380952,0.6604651162790698,0.741514360313316,0.6268656716417911,0.3949843260188088,0.4846153846153846
2,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'rbf'}",0.4060031595576619,0.16145339652448656,21.908839999996417,2.3950549000001047,1159.87109375,928.6015625,0.6869565217391305,0.23511904761904762,0.35033259423503327,0.9404761904761905,0.7841191066997518,0.8552097428958051,0.8109375,0.7947932618683001,0.802784222737819,0.8970588235294118,0.5674418604651162,0.6951566951566952,0.7251908396946565,0.29780564263322884,0.4222222222222222
2,TfidfVectorizer,SVC,"{'estimator__C': 1, 'estimator__kernel': 'sigmoid'}",0.40837282780410744,0.165086887835703,12.971752899997227,1.5101390999989235,1124.0546875,926.921875,0.6308724832214765,0.27976190476190477,0.38762886597938145,0.9344729344729344,0.8138957816377171,0.870026525198939,0.7786144578313253,0.7917304747320061,0.7851176917236142,0.8363636363636363,0.641860465116279,0.7263157894736842,0.6473684210526316,0.38557993730407525,0.48330058939096265
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'linear'}",0.3467614533965245,0.20315955766192734,17.36695420000615,1.3838079999986803,1166.46484375,926.16015625,0.4660493827160494,0.4494047619047619,0.4575757575757576,0.8463476070528967,0.8337468982630273,0.84,0.7192192192192193,0.7335375191424196,0.7263078089461713,0.7539267015706806,0.6697674418604651,0.7093596059113301,0.49700598802395207,0.5203761755485894,0.5084226646248086
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'rbf'}",0.41311216429699843,0.16398104265402844,47.648407799999404,2.5404963999972097,1156.38671875,929.5,0.6182795698924731,0.34226190476190477,0.44061302681992337,0.9192200557103064,0.8188585607940446,0.8661417322834646,0.788109756097561,0.7917304747320061,0.7899159663865546,0.8807947019867549,0.6186046511627907,0.726775956284153,0.6213592233009708,0.4012539184952978,0.4876190476190476
2,TfidfVectorizer,SVC,"{'estimator__C': 10, 'estimator__kernel': 'sigmoid'}",0.35308056872037913,0.2014218009478673,20.97910740000225,1.2411692000023322,1153.48046875,927.87890625,0.487012987012987,0.44642857142857145,0.4658385093167702,0.8371501272264631,0.8163771712158809,0.8266331658291457,0.7249240121580547,0.7304747320061256,0.7276887871853547,0.7424242424242424,0.6837209302325581,0.711864406779661,0.5032894736842105,0.47962382445141066,0.4911717495987159
2,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 0.01},0.40126382306477093,0.18104265402843603,1.0381435000017518,1.8267906999972183,915.35546875,907.25390625,0.536697247706422,0.3482142857142857,0.4223826714801444,0.8620689655172413,0.8064516129032258,0.8333333333333334,0.7643504531722054,0.774885145482389,0.7695817490494297,0.7734806629834254,0.6511627906976745,0.7070707070707071,0.6129032258064516,0.3573667711598746,0.4514851485148515
2,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 0.1},0.4099526066350711,0.17109004739336492,1.0419832999978098,1.7991286999967997,914.00390625,906.94140625,0.5738636363636364,0.3005952380952381,0.39453125,0.889763779527559,0.8411910669975186,0.8647959183673469,0.7684365781710915,0.7978560490045942,0.782870022539444,0.8055555555555556,0.6744186046511628,0.7341772151898734,0.6493506493506493,0.31347962382445144,0.42283298097251587
2,TfidfVectorizer,MultinomialNB,{'estimator__alpha': 1.0},0.3412322274881517,0.17883096366508688,1.0404280000002473,1.8071443000008003,913.421875,906.8671875,0.8125,0.07738095238095238,0.14130434782608695,0.9420731707317073,0.7667493796526055,0.8454172366621067,0.7652777777777777,0.8437978560490046,0.8026219956300072,0.9325842696629213,0.386046511627907,0.5460526315789473,0.9032258064516129,0.0877742946708464,0.16
2,TfidfVectorizer,LogisticRegression,"{'estimator__C': 0.1, 'estimator__penalty': 'l2'}",0.23143759873617695,0.20821484992101105,1.279986800000188,1.7937144000025,915.359375,907.73046875,0.7,0.020833333333333332,0.04046242774566474,0.9642857142857143,0.46898263027295284,0.6310517529215359,0.7996845425867508,0.776416539050536,0.7878787878787878,0.9090909090909091,0.13953488372093023,0.24193548387096775,0.8571428571428571,0.05642633228840126,0.10588235294117647
2,TfidfVectorizer,LogisticRegression,"{'estimator__C': 1, 'estimator__penalty': 'l2'}",0.3736176935229068,0.16903633491311215,0.793711300000723,1.7931689999968512,915.0625,907.71484375,0.6535433070866141,0.24702380952380953,0.35853131749460043,0.9226190476190477,0.7692307692307693,0.8389715832205683,0.8021638330757341,0.7947932618683001,0.7984615384615384,0.888,0.5162790697674419,0.6529411764705882,0.6573426573426573,0.2946708463949843,0.4069264069264069
