seed,vectorizer,model,params,accuracy,training_time,prediction_time,peak_memory_train,peak_memory_prediction,precision_class_democratic,recall_class_democratic,f1_class_democratic,precision_class_republican,recall_class_republican,f1_class_republican
3,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.796,3.9013958000577986,0.9828928001224995,912.05078125,876.51171875,0.8119072708113804,0.7705,0.7906618778860954,0.7816365366317792,0.8215,0.8010726474890297
3,CountVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': None}",0.92125,9.012446099892259,0.9856242998503149,911.60546875,886.51171875,0.9313876088069637,0.9095,0.9203136858082469,0.9115779189057157,0.933,0.9221645663454411
3,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'sqrt'}",0.9065,2.2056954000145197,1.4165198002010584,909.01953125,891.9453125,0.9221183800623053,0.888,0.9047376464595007,0.8919961427193829,0.925,0.9081983308787432
3,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'log2'}",0.796,3.9569799001328647,1.4558063996955752,911.40625,876.55078125,0.8119072708113804,0.7705,0.7906618778860954,0.7816365366317792,0.8215,0.8010726474890297
3,CountVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': None}",0.92125,8.970875099767,1.4190643997862935,911.67578125,870.48046875,0.9313876088069637,0.9095,0.9203136858082469,0.9115779189057157,0.933,0.9221645663454411
3,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'friedman_mse'}",0.79875,8.092944600153714,1.4512716000899673,910.984375,870.78515625,0.9686274509803922,0.6175,0.7541984732824427,0.7192660550458716,0.98,0.8296296296296296
3,CountVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'squared_error'}",0.79875,8.081405700184405,0.9703291999176145,910.5234375,894.97265625,0.9686274509803922,0.6175,0.7541984732824427,0.7192660550458716,0.98,0.8296296296296296
3,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'friedman_mse'}",0.82675,11.639505200088024,1.4324028003029525,910.03515625,870.3671875,0.9554006968641114,0.6855,0.7982532751091703,0.754775828460039,0.968,0.8481927710843373
3,CountVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'squared_error'}",0.82675,11.69655800005421,0.9801228996366262,908.96484375,870.03515625,0.9554006968641114,0.6855,0.7982532751091703,0.754775828460039,0.968,0.8481927710843373
3,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'friedman_mse'}",0.83875,15.188732499722391,0.9886854998767376,909.4296875,870.0859375,0.9562289562289562,0.71,0.8149210903873745,0.7693836978131213,0.9675,0.8571428571428571
3,CountVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'squared_error'}",0.83875,15.145542099606246,0.9796055001206696,908.69921875,870.14453125,0.9562289562289562,0.71,0.8149210903873745,0.7693836978131213,0.9675,0.8571428571428571
3,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.01}",0.58975,5.12234180001542,1.0007110997103155,907.14453125,870.3515625,0.9944903581267218,0.1805,0.30554380025391453,0.5493538630739621,0.999,0.7088877062267164
3,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.6795,5.164314799942076,1.022225399967283,907.23046875,870.07421875,0.9711286089238845,0.37,0.5358435916002896,0.6108709079678815,0.989,0.7552500954562811
3,CountVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.74225,5.150782700162381,1.0101421996951103,907.21484375,870.0,0.9690222652468539,0.5005,0.6600725354434553,0.6632962588473206,0.984,0.7924300382524663
3,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.01}",0.612,9.478118599858135,1.0519166998565197,907.2734375,869.8984375,0.9628099173553719,0.233,0.3752012882447665,0.5637087599544938,0.991,0.7186366932559826
3,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.1}",0.72525,9.419263700023293,1.0499374996870756,907.30859375,870.140625,0.9527638190954774,0.474,0.6330550918196995,0.6499168053244593,0.9765,0.7804195804195804
3,CountVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 1.0}",0.82325,9.395383400376886,1.0473098000511527,907.48046875,870.01953125,0.9667870036101083,0.6695,0.7911373707533235,0.7472275334608031,0.977,0.8468039003250271
3,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.01}",0.6335,13.696085200179368,1.0845778002403677,907.48828125,869.609375,0.968421052631579,0.276,0.42957198443579764,0.5778425655976677,0.991,0.7300184162062615
3,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.1}",0.75575,13.701396499760449,1.0767108998261392,907.31640625,869.98046875,0.962059620596206,0.5325,0.6855487608625684,0.6768060836501901,0.979,0.8003269977518904
3,CountVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 1.0}",0.8525,13.696496500167996,1.081095399800688,907.3828125,869.8125,0.9462025316455697,0.7475,0.835195530726257,0.7913223140495868,0.9575,0.8665158371040724
3,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l2'}",0.95675,0.9331530001945794,1.4353960999287665,902.12890625,869.65625,0.9716055756324212,0.941,0.9560579121158242,0.9428017450315075,0.9725,0.9574206251538272
3,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l1'}",0.95125,1.0041024000383914,1.4309656000696123,902.34375,869.6484375,0.9611650485436893,0.9405,0.9507202426080363,0.9417523250122369,0.962,0.9517684887459807
3,CountVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'elasticnet'}",0.954,0.9785123998299241,0.9702175999991596,902.41796875,898.0078125,0.9704663212435233,0.9365,0.9531806615776082,0.938647342995169,0.9715,0.9547911547911548
3,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l2'}",0.95425,0.9290330000221729,1.4287654999643564,902.43359375,869.62109375,0.9651817716333846,0.9425,0.9537060460409815,0.9438202247191011,0.966,0.9547813194959229
3,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l1'}",0.85525,0.9699336001649499,0.9746828000061214,902.49609375,898.0859375,0.9361571516267649,0.7625,0.8404519151281344,0.799662589624631,0.948,0.8675360329444063
3,CountVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'elasticnet'}",0.9395,0.9831741000525653,1.436598100233823,902.5,869.6875,0.9530927835051546,0.9245,0.9385786802030457,0.9266990291262136,0.9545,0.9403940886699508
3,CountVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l2'}",0.91,0.9300754000432789,1.4328316999599338,901.89453125,869.61328125,0.9456521739130435,0.87,0.90625,0.8796296296296297,0.95,0.9134615384615384
3,CountVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.64425,0.9469698001630604,0.9771670000627637,902.4375,898.02734375,0.9046283309957924,0.3225,0.475488389237007,0.5877700030422878,0.966,0.7308492528844335
3,CountVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'elasticnet'}",0.82925,0.9646767997182906,1.4256521998904645,902.33984375,869.5234375,0.9358041032428855,0.707,0.805468527485047,0.7645640819606268,0.9515,0.8478503007351303
5,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.94,49.612844499759376,1.2071446999907494,903.99609375,617.96875,0.9480651731160896,0.931,0.9394550958627649,0.9322200392927309,0.949,0.9405351833498513
5,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.94925,45.13259950000793,1.2080169999971986,628.8671875,606.453125,0.9614791987673343,0.936,0.9485685330630859,0.9376522162688748,0.9625,0.9499136442141624
5,TfidfVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.94925,45.21222620038316,1.1963883000425994,617.94921875,594.96484375,0.9614791987673343,0.936,0.9485685330630859,0.9376522162688748,0.9625,0.9499136442141624
5,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.9425,98.23920260043815,0.7154526999220252,755.37890625,756.13671875,0.9552469135802469,0.9285,0.941683569979716,0.9304474708171206,0.9565,0.9432938856015779
5,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.9475,89.29696079995483,0.7209779000841081,766.77734375,733.4140625,0.9594455852156057,0.9345,0.9468085106382979,0.9361598440545809,0.9605,0.9481737413622903
5,TfidfVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.9475,89.60043649980798,0.7199756000190973,741.328125,734.453125,0.9594455852156057,0.9345,0.9468085106382979,0.9361598440545809,0.9605,0.9481737413622903
5,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.945,147.21981720020995,0.8318316000513732,886.1484375,884.37109375,0.9573484069886947,0.9315,0.9442473390775469,0.9333008763388511,0.9585,0.9457326097681302
5,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.948,134.10818749992177,0.837610200047493,900.80859375,848.84375,0.9609053497942387,0.934,0.947261663286004,0.9357976653696498,0.962,0.9487179487179487
5,TfidfVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.948,134.25200759992003,0.8373067998327315,856.57421875,855.02734375,0.9609053497942387,0.934,0.947261663286004,0.9357976653696498,0.962,0.9487179487179487
5,TfidfVectorizer,SVC,"{'C': 0.1, 'kernel': 'linear'}",0.95825,138.62896130001172,4.960975100286305,1109.23828125,875.7265625,0.9640506329113924,0.952,0.9579874213836478,0.9525925925925925,0.9645,0.9585093167701864
5,TfidfVectorizer,SVC,"{'C': 0.1, 'kernel': 'rbf'}",0.9515,207.3331963000819,9.301377600058913,1111.6328125,879.046875,0.9569838056680162,0.9455,0.9512072434607646,0.9461462450592886,0.9575,0.9517892644135189
5,TfidfVectorizer,SVC,"{'C': 0.1, 'kernel': 'sigmoid'}",0.95775,148.75901979999617,5.185584000311792,1096.55859375,876.328125,0.9630753667172484,0.952,0.9575056575308021,0.9525457241720218,0.9635,0.9579915485955754
5,TfidfVectorizer,SVC,"{'C': 1, 'kernel': 'linear'}",0.95875,148.6229877001606,2.543116199783981,1175.35546875,871.08203125,0.9712378017462763,0.9455,0.9581960983025082,0.9469069654164637,0.972,0.9592894152479645
5,TfidfVectorizer,SVC,"{'C': 1, 'kernel': 'rbf'}",0.9605,326.16869849991053,5.901632799766958,1139.2734375,870.5859375,0.9708588957055214,0.9495,0.9600606673407482,0.950587084148728,0.9715,0.9609297725024728
5,TfidfVectorizer,SVC,"{'C': 1, 'kernel': 'sigmoid'}",0.9575,234.91850779997185,2.4288895996287465,1130.1171875,864.25,0.9716494845360825,0.9425,0.9568527918781726,0.9441747572815534,0.9725,0.958128078817734
5,TfidfVectorizer,SVC,"{'C': 10, 'kernel': 'linear'}",0.95575,163.67627319972962,1.7181904003955424,1226.40234375,862.3828125,0.9754825247782994,0.935,0.9548123563952005,0.9375900144023044,0.9765,0.9566495224099927
5,TfidfVectorizer,SVC,"{'C': 10, 'kernel': 'rbf'}",0.96025,454.8237316003069,5.939627499785274,1124.34375,866.9765625,0.9737519300051467,0.946,0.9596753740806493,0.9474963539134662,0.9745,0.9608084791718018
5,TfidfVectorizer,SVC,"{'C': 10, 'kernel': 'sigmoid'}",0.94925,545.8322480996139,1.3398278998211026,1140.8359375,862.80078125,0.9648215209518882,0.9325,0.9483854563946097,0.9346879535558781,0.966,0.9500860585197934
5,TfidfVectorizer,MultinomialNB,{'alpha': 0.01},0.897,0.961871899664402,1.4197710999287665,860.41796875,832.6328125,0.8985943775100401,0.895,0.8967935871743486,0.8954183266932271,0.899,0.8972055888223552
5,TfidfVectorizer,MultinomialNB,{'alpha': 0.1},0.931,0.960011400282383,0.970650099683553,858.91796875,859.07421875,0.9461697722567288,0.914,0.9298067141403866,0.9168278529980658,0.948,0.9321533923303835
5,TfidfVectorizer,MultinomialNB,{'alpha': 1.0},0.948,0.9759047999978065,1.4342767000198364,858.7734375,831.28125,0.9735729386892178,0.921,0.94655704008222,0.9250474383301708,0.975,0.9493670886075949
5,TfidfVectorizer,LogisticRegression,"{'C': 0.1, 'penalty': 'l2'}",0.95025,0.9971984000876546,0.9671910996548831,856.88671875,830.58984375,0.9550277918140475,0.945,0.9499874340286504,0.9455714992577932,0.9555,0.9505098234270082
5,TfidfVectorizer,LogisticRegression,"{'C': 1, 'penalty': 'l2'}",0.95725,1.0121335997246206,0.9803324001841247,858.87109375,829.93359375,0.962569549822964,0.9515,0.9570027659039477,0.9520514087988137,0.963,0.9574944071588367
5,TfidfVectorizer,LogisticRegression,"{'C': 10, 'penalty': 'l2'}",0.9605,1.0180684998631477,1.4263256001286209,856.26171875,829.6875,0.9698979591836735,0.9505,0.9601010101010101,0.9514705882352941,0.9705,0.9608910891089109
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'ball_tree'}",0.6505,0.9045508000999689,4.325039699673653,858.21875,2852.26953125,0.7751371115173674,0.424,0.5481577246283129,0.6035788024776325,0.877,0.7150428047289034
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'kd_tree'}",0.6505,0.9111334001645446,4.294342200271785,857.90625,2810.6875,0.7751371115173674,0.424,0.5481577246283129,0.6035788024776325,0.877,0.7150428047289034
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 3, 'algorithm': 'brute'}",0.6505,0.9203881002031267,4.372627600096166,857.58203125,2840.15625,0.7751371115173674,0.424,0.5481577246283129,0.6035788024776325,0.877,0.7150428047289034
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'ball_tree'}",0.644,1.0445170998573303,4.305153000168502,857.375,2839.0,0.8083511777301927,0.3775,0.5146557600545331,0.5939334637964775,0.9105,0.7189103829451243
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'kd_tree'}",0.644,0.9047757000662386,4.328150500077754,855.15625,2812.67578125,0.8083511777301927,0.3775,0.5146557600545331,0.5939334637964775,0.9105,0.7189103829451243
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 5, 'algorithm': 'brute'}",0.644,0.9172972999513149,4.432057499885559,857.75,2854.7734375,0.8083511777301927,0.3775,0.5146557600545331,0.5939334637964775,0.9105,0.7189103829451243
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'ball_tree'}",0.64375,0.9114664001390338,4.350685399957001,857.42578125,2864.38671875,0.8484848484848485,0.35,0.49557522123893805,0.5905511811023622,0.9375,0.7246376811594203
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'kd_tree'}",0.64375,0.9139459999278188,4.320077999960631,857.79296875,2859.94921875,0.8484848484848485,0.35,0.49557522123893805,0.5905511811023622,0.9375,0.7246376811594203
5,TfidfVectorizer,KNeighbors,"{'n_neighbors': 7, 'algorithm': 'brute'}",0.64375,0.9074566001072526,4.425591100007296,857.41796875,2832.140625,0.8484848484848485,0.35,0.49557522123893805,0.5905511811023622,0.9375,0.7246376811594203
5,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'sqrt'}",0.8745,2.2669456996954978,0.9704534001648426,859.91796875,851.4296875,0.8809766022380467,0.866,0.8734241048915784,0.8682399213372665,0.883,0.8755577590480912
5,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': 'log2'}",0.7805,3.0468679000623524,1.4491236000321805,863.91796875,835.640625,0.8006430868167203,0.747,0.7728918779099845,0.7628865979381443,0.814,0.787614900822448
5,TfidfVectorizer,DecisionTree,"{'criterion': 'gini', 'max_features': None}",0.9235,18.416674400214106,0.9824007996357977,867.53515625,844.86328125,0.9330265848670757,0.9125,0.9226491405460061,0.9143835616438356,0.9345,0.9243323442136498
5,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'sqrt'}",0.88375,2.1705526001751423,0.9695858997292817,859.73828125,851.44921875,0.9093333333333333,0.8525,0.88,0.8611764705882353,0.915,0.8872727272727273
5,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': 'log2'}",0.80075,2.9554221997968853,0.9939410001970828,864.26171875,856.6953125,0.8064187468160978,0.7915,0.7988897300025234,0.7952871870397643,0.81,0.8025761704235819
5,TfidfVectorizer,DecisionTree,"{'criterion': 'entropy', 'max_features': None}",0.904,15.61817350005731,0.9852641997858882,867.41015625,845.59375,0.9177869700103413,0.8875,0.9023894255210981,0.8910939012584704,0.9205,0.9055582882439744
5,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'sqrt'}",0.88375,2.168576099909842,1.4347816002555192,864.7421875,832.54296875,0.9093333333333333,0.8525,0.88,0.8611764705882353,0.915,0.8872727272727273
5,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': 'log2'}",0.80075,2.9609043998643756,1.4418783001601696,864.28515625,835.390625,0.8064187468160978,0.7915,0.7988897300025234,0.7952871870397643,0.81,0.8025761704235819
5,TfidfVectorizer,DecisionTree,"{'criterion': 'log_loss', 'max_features': None}",0.904,15.668275500182062,0.9815743998624384,866.2578125,845.05859375,0.9177869700103413,0.8875,0.9023894255210981,0.8910939012584704,0.9205,0.9055582882439744
5,TfidfVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'friedman_mse'}",0.79975,19.082173000089824,1.4481192003004253,863.2578125,829.6484375,0.9694596711041503,0.619,0.7555691180958194,0.7201615864854939,0.9805,0.8304044039805208
5,TfidfVectorizer,GradientBoosting,"{'n_estimators': 100, 'criterion': 'squared_error'}",0.79975,19.015985599718988,0.9804332996718585,863.1328125,854.18359375,0.9694596711041503,0.619,0.7555691180958194,0.7201615864854939,0.9805,0.8304044039805208
5,TfidfVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'friedman_mse'}",0.82725,27.76632050005719,1.4455901999026537,863.44140625,829.98046875,0.9529411764705882,0.6885,0.7994194484760523,0.7561643835616438,0.966,0.848298572996707
5,TfidfVectorizer,GradientBoosting,"{'n_estimators': 150, 'criterion': 'squared_error'}",0.82725,27.98776359995827,1.4503946998156607,863.2421875,829.65625,0.9529411764705882,0.6885,0.7994194484760523,0.7561643835616438,0.966,0.848298572996707
5,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'friedman_mse'}",0.84025,36.785888199694455,0.9826275003142655,863.5390625,829.2578125,0.9551839464882943,0.714,0.8171673819742489,0.7716566866267465,0.9665,0.858157602663707
5,TfidfVectorizer,GradientBoosting,"{'n_estimators': 200, 'criterion': 'squared_error'}",0.84025,36.98373429989442,1.4611466000787914,863.1171875,829.5390625,0.9551839464882943,0.714,0.8171673819742489,0.7716566866267465,0.9665,0.858157602663707
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.01}",0.58975,7.2869645999744534,1.0132710998877883,862.390625,829.4453125,0.9944903581267218,0.1805,0.30554380025391453,0.5493538630739621,0.999,0.7088877062267164
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 0.1}",0.6795,7.2751356000080705,1.0156164998188615,862.03125,829.328125,0.9711286089238845,0.37,0.5358435916002896,0.6108709079678815,0.989,0.7552500954562811
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 50, 'learning_rate': 1.0}",0.7485,7.263112099841237,1.0028558997437358,862.25390625,829.296875,0.9671052631578947,0.5145,0.6716710182767625,0.6692779291553134,0.9825,0.796191247974068
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.01}",0.612,13.680374699644744,1.049111899919808,861.90625,829.34375,0.9628099173553719,0.233,0.3752012882447665,0.5637087599544938,0.991,0.7186366932559826
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 0.1}",0.725,13.710747200064361,1.0505488999187946,862.203125,829.34765625,0.9527162977867203,0.4735,0.6325985303941216,0.6497005988023952,0.9765,0.7802636835797043
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 100, 'learning_rate': 1.0}",0.82025,13.703530800063163,1.047466800082475,862.11328125,829.09375,0.9685442574981712,0.662,0.7864567864567864,0.7432586403342195,0.9785,0.8448089790632419
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.01}",0.63375,20.086989200208336,1.0751794003881514,862.421875,846.71875,0.968476357267951,0.2765,0.4301828082458187,0.5780110819480898,0.991,0.7301528826671578
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 0.1}",0.755,20.058479100000113,1.08152320003137,862.09375,853.58203125,0.961121157323689,0.5315,0.6844816484224082,0.6762266758811334,0.9785,0.7997548017981202
5,TfidfVectorizer,AdaBoost,"{'n_estimators': 150, 'learning_rate': 1.0}",0.845,20.076332199852914,1.093289100099355,862.41796875,852.2421875,0.9394904458598726,0.7375,0.8263305322128851,0.7839506172839507,0.9525,0.8600451467268623
5,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l2'}",0.958,0.9258333002217114,1.4283237997442484,859.5078125,828.68359375,0.9659206510681587,0.9495,0.9576399394856279,0.9503441494591937,0.9665,0.9583539910758553
5,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'l1'}",0.946,0.9574159001931548,0.9758668998256326,859.7109375,851.015625,0.9415841584158415,0.951,0.9462686567164179,0.9505050505050505,0.941,0.9457286432160804
5,TfidfVectorizer,SGD,"{'alpha': 0.0001, 'penalty': 'elasticnet'}",0.95725,0.9739453000947833,0.968885499984026,859.67578125,850.8515625,0.9611699445284921,0.953,0.9570675370323877,0.9533961328705999,0.9615,0.9574309185959672
5,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l2'}",0.93675,0.939124200027436,1.4281013999134302,859.86328125,828.859375,0.9504899432697267,0.9215,0.9357705001269357,0.9238233867054828,0.952,0.9377000738734302
5,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'l1'}",0.8095,0.9696955000981688,1.4329770002514124,859.58984375,828.828125,0.952485380116959,0.6515,0.7737529691211401,0.7351823708206687,0.9675,0.8354922279792746
5,TfidfVectorizer,SGD,"{'alpha': 0.001, 'penalty': 'elasticnet'}",0.9205,0.9716175999492407,0.9743391000665724,859.859375,851.0390625,0.9371101871101871,0.9015,0.918960244648318,0.9051059730250481,0.9395,0.92198233562316
5,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l2'}",0.8475,0.9228223999962211,1.4187051998451352,859.56640625,828.61328125,0.7813765182186235,0.965,0.8635346756152126,0.954248366013072,0.73,0.8271954674220963
5,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'l1'}",0.5415,0.9432662003673613,0.9737352998927236,859.7109375,850.890625,0.5218076720966894,0.993,0.6841198759903548,0.9278350515463918,0.09,0.1640838650865998
5,TfidfVectorizer,SGD,"{'alpha': 0.01, 'penalty': 'elasticnet'}",0.665,0.9364216001704335,0.9607382998801768,859.51953125,850.6953125,0.6,0.99,0.7471698113207547,0.9714285714285714,0.34,0.5037037037037037
5,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'gini'}",0.9405,54.99898920021951,1.2049191002734005,860.50390625,631.1484375,0.9612565445026178,0.918,0.9391304347826087,0.9215311004784689,0.963,0.9418092909535453
5,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'entropy'}",0.94475,50.36767410021275,1.1894922000356019,642.41015625,622.37890625,0.9654631083202512,0.9225,0.9434927128611609,0.9258018190521781,0.967,0.945952555637075
5,CountVectorizer,RandomForest,"{'n_estimators': 50, 'criterion': 'log_loss'}",0.94475,50.49368850002065,1.1944423001259565,632.6484375,622.50390625,0.9654631083202512,0.9225,0.9434927128611609,0.9258018190521781,0.967,0.945952555637075
5,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'gini'}",0.94325,108.56440139980987,0.713077099993825,779.73046875,778.3203125,0.96340825927862,0.9215,0.9419882443138257,0.924772400574988,0.965,0.9444580376804502
5,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'entropy'}",0.9455,99.75928679993376,0.7100331000983715,791.9765625,763.36328125,0.9640625,0.9255,0.9443877551020409,0.9283653846153846,0.9655,0.9465686274509804
5,CountVectorizer,RandomForest,"{'n_estimators': 100, 'criterion': 'log_loss'}",0.9455,99.74699959997088,0.720620000269264,776.1875,766.796875,0.9640625,0.9255,0.9443877551020409,0.9283653846153846,0.9655,0.9465686274509804
5,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'gini'}",0.9445,162.59334550006315,0.8239783002063632,917.0390625,915.1875,0.9644723092998955,0.923,0.9432805314256515,0.9261744966442953,0.966,0.9456681350954479
5,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'entropy'}",0.94575,149.36286399979144,0.8320247000083327,930.46484375,878.859375,0.9650495565988524,0.925,0.9446004595353586,0.9279884781565051,0.9665,0.946852804310556
5,CountVectorizer,RandomForest,"{'n_estimators': 150, 'criterion': 'log_loss'}",0.94575,149.508969000075,0.8321448001079261,911.1875,878.93359375,0.9650495565988524,0.925,0.9446004595353586,0.9279884781565051,0.9665,0.946852804310556
5,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'linear'}",0.95725,109.22469010017812,2.446148300077766,1183.265625,916.703125,0.9721218378936499,0.9415,0.9565659131318263,0.9432864760058167,0.973,0.9579128722618755
5,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'rbf'}",0.92225,213.79777059983462,9.305658900178969,1149.21875,927.59375,0.89891355692017,0.9515,0.9244595579305319,0.9484864577801381,0.893,0.9199072881792428
5,CountVectorizer,SVC,"{'C': 0.1, 'kernel': 'sigmoid'}",0.95325,131.12272229976952,4.78506000014022,1148.625,922.66796875,0.964633521271143,0.941,0.9526702100733991,0.9424109321620303,0.9655,0.9538157569770314
5,CountVectorizer,SVC,"{'C': 1, 'kernel': 'linear'}",0.95575,124.35492900013924,1.5212254002690315,1241.7109375,908.18359375,0.9691199176531138,0.9415,0.9551103220897793,0.9431210500729217,0.97,0.9563717032289869
5,CountVectorizer,SVC,"{'C': 1, 'kernel': 'rbf'}",0.955,341.91346259973943,6.446537199895829,1201.30859375,915.796875,0.9582074521651561,0.9515,0.9548419468138485,0.951837140019861,0.9585,0.9551569506726457
5,CountVectorizer,SVC,"{'C': 1, 'kernel': 'sigmoid'}",0.953,113.88800069969147,2.2526493999175727,1155.5859375,909.78515625,0.9598984771573604,0.9455,0.9526448362720403,0.9463054187192118,0.9605,0.9533498759305211
5,CountVectorizer,SVC,"{'C': 10, 'kernel': 'linear'}",0.9525,116.8424243000336,1.246656599920243,1252.18359375,908.48046875,0.9708636836628513,0.933,0.9515553289138194,0.9355149181905679,0.972,0.9534085335948994
5,CountVectorizer,SVC,"{'C': 10, 'kernel': 'rbf'}",0.954,389.59550980012864,6.1071561998687685,1155.36328125,914.7265625,0.9544544544544544,0.9535,0.9539769884942472,0.9535464535464535,0.9545,0.9540229885057471
5,CountVectorizer,SVC,"{'C': 10, 'kernel': 'sigmoid'}",0.94,87.66340020019561,1.4158550999127328,1151.51171875,910.375,0.9444444444444444,0.935,0.9396984924623115,0.9356435643564357,0.945,0.9402985074626866
5,CountVectorizer,MultinomialNB,{'alpha': 0.01},0.92375,0.9696619999594986,1.430809899698943,910.85546875,874.05078125,0.9181055747409965,0.9305,0.924261236652595,0.9295489102889002,0.917,0.9232318147495595
5,CountVectorizer,MultinomialNB,{'alpha': 0.1},0.9505,0.9654798000119627,1.421868400182575,910.625,873.26953125,0.955050505050505,0.9455,0.950251256281407,0.946039603960396,0.9555,0.9507462686567164
